sample_index,t_s,recv_latency_ms,sequence_number,sample_counter,status,fx_n,fy_n,fz_n,tx_nm,ty_nm,tz_nm,fx_raw,fy_raw,fz_raw,tx_raw,ty_raw,tz_raw
883,3.538001993,0.000000,884,10278,0,0.17000000,2.99000000,-25.22000000,0.02100000,-0.08300000,0.07199000,1700,29900,-252200,2100,-8300,7199
884,3.542003437,0.000000,885,10282,0,0.15000000,2.98000000,-25.10000000,0.02300000,-0.08200000,0.07100000,1500,29800,-251000,2300,-8200,7100
885,3.546006335,0.000000,886,10286,0,0.15000000,2.98000000,-25.35000000,0.02500000,-0.07900000,0.07000000,1500,29800,-253500,2500,-7900,7000
886,3.550005075,0.000000,887,10290,0,0.21000000,3.01000000,-25.40000000,0.01799000,-0.08600000,0.07300000,2100,30100,-254000,1799,-8600,7300
887,3.554026767,0.000000,888,10294,0,0.16000000,3.00000000,-25.32000000,0.02400000,-0.07900000,0.06900000,1600,30000,-253200,2400,-7900,6900
888,3.558007323,0.000000,889,10298,0,0.20000000,3.01000000,-25.25000000,0.02200000,-0.08300000,0.07100000,2000,30100,-252500,2200,-8300,7100
889,3.562031951,0.000000,890,10302,0,0.16000000,3.00000000,-25.34000000,0.02500000,-0.07900000,0.07000000,1600,30000,-253400,2500,-7900,7000
890,3.566028417,0.000000,891,10306,0,0.16000000,3.01000000,-25.36000000,0.02500000,-0.07800000,0.07000000,1600,30100,-253600,2500,-7800,7000
891,3.570050520,0.000000,892,10310,0,0.19000000,3.03000000,-25.40000000,0.02200000,-0.08100000,0.07000000,1900,30300,-254000,2200,-8100,7000
892,3.574011409,0.000000,893,10314,0,0.17000000,3.00000000,-25.43000000,0.02700000,-0.07700000,0.06800000,1700,30000,-254300,2700,-7700,6800
893,3.578020889,0.000000,894,10318,0,0.21000000,3.02000000,-25.45000000,0.02400000,-0.08000000,0.07000000,2100,30200,-254500,2400,-8000,7000
894,3.582014309,0.000000,895,10322,0,0.16000000,3.04000000,-25.45990000,0.02600000,-0.07700000,0.06900000,1600,30400,-254599,2600,-7700,6900
895,3.586029740,0.000000,896,10326,0,0.23000000,3.08000000,-25.51000000,0.02200000,-0.08100000,0.07100000,2300,30800,-255100,2200,-8100,7100
896,3.590033599,0.000000,897,10330,0,0.22000000,3.07000000,-25.37000000,0.02000000,-0.08200000,0.07100000,2200,30700,-253700,2000,-8200,7100
897,3.594031768,0.000000,898,10334,0,0.24000000,3.06000000,-25.45000000,0.02000000,-0.08400000,0.07199000,2400,30600,-254500,2000,-8400,7199
898,3.598036128,0.000000,899,10338,0,0.25000000,3.04000000,-25.34000000,0.01899000,-0.08700000,0.07400000,2500,30400,-253400,1899,-8700,7400
899,3.602035689,0.000000,900,10342,0,0.22000000,3.03000000,-25.47000000,0.02300000,-0.08200000,0.07100000,2200,30300,-254700,2300,-8200,7100
900,3.606040871,0.000000,901,10346,0,0.18000000,3.04000000,-25.18000000,0.02100000,-0.08300000,0.07199000,1800,30400,-251800,2100,-8300,7199
901,3.610043388,0.000000,902,10350,0,0.15000000,3.02000000,-25.12990000,0.02500000,-0.08200000,0.07199000,1500,30200,-251299,2500,-8200,7199
902,3.614046296,0.000000,903,10354,0,0.12000000,2.99000000,-25.11000000,0.02800000,-0.07900000,0.07100000,1200,29900,-251100,2800,-7900,7100
903,3.618049454,0.000000,904,10358,0,0.11000000,2.99000000,-25.14000000,0.02800000,-0.07800000,0.06900000,1100,29900,-251400,2800,-7800,6900
904,3.622045579,0.000000,905,10362,0,0.11000000,2.99000000,-25.10000000,0.02800000,-0.07900000,0.07000000,1100,29900,-251000,2800,-7900,7000
905,3.626056651,0.000000,906,10366,0,0.12000000,2.99000000,-25.27000000,0.02700000,-0.07800000,0.06900000,1200,29900,-252700,2700,-7800,6900
906,3.630092601,0.000000,907,10370,0,0.16000000,3.01000000,-25.26000000,0.02400000,-0.08100000,0.07100000,1600,30100,-252600,2400,-8100,7100
907,3.634075251,0.000000,908,10374,0,0.14000000,3.00000000,-25.25000000,0.02500000,-0.08100000,0.07100000,1400,30000,-252500,2500,-8100,7100
908,3.638050807,0.000000,909,10378,0,0.11000000,2.99000000,-25.12990000,0.02700000,-0.07900000,0.07000000,1100,29900,-251299,2700,-7900,7000
909,3.642063212,0.000000,910,10382,0,0.16000000,3.02000000,-25.25000000,0.02500000,-0.08100000,0.07000000,1600,30200,-252500,2500,-8100,7000
910,3.646064257,0.000000,911,10386,0,0.16000000,3.01000000,-25.20990000,0.02600000,-0.07900000,0.07000000,1600,30100,-252099,2600,-7900,7000
911,3.650064770,0.000000,912,10390,0,0.19000000,3.02000000,-25.27000000,0.02100000,-0.08300000,0.07199000,1900,30200,-252700,2100,-8300,7199
912,3.654066194,0.000000,913,10394,0,0.21000000,3.03000000,-25.30000000,0.01899000,-0.08500000,0.07400000,2100,30300,-253000,1899,-8500,7400
913,3.658072378,0.000000,914,10398,0,0.20000000,3.03000000,-25.20000000,0.01700000,-0.08700000,0.07500000,2000,30300,-252000,1700,-8700,7500
914,3.662083671,0.000000,915,10402,0,0.24000000,3.06000000,-25.27000000,0.01600000,-0.08800000,0.07500000,2400,30600,-252700,1600,-8800,7500
915,3.666090266,0.000000,916,10406,0,0.22000000,3.03000000,-25.23000000,0.01799000,-0.08600000,0.07400000,2200,30300,-252300,1799,-8600,7400
916,3.670095868,0.000000,917,10410,0,0.20000000,3.01000000,-25.17000000,0.02000000,-0.08400000,0.07300000,2000,30100,-251700,2000,-8400,7300
917,3.674131387,0.000000,918,10414,0,0.18000000,3.00000000,-25.15000000,0.02200000,-0.08400000,0.07199000,1800,30000,-251500,2200,-8400,7199
918,3.678166956,0.000000,919,10418,0,0.15000000,2.96000000,-25.04000000,0.02200000,-0.08500000,0.07300000,1500,29600,-250400,2200,-8500,7300
919,3.682120430,0.000000,920,10422,0,0.25000000,3.02000000,-25.22000000,0.01799000,-0.08900000,0.07400000,2500,30200,-252200,1799,-8900,7400
920,3.686100105,0.000000,921,10426,0,0.18000000,3.01000000,-25.16000000,0.02200000,-0.08400000,0.07300000,1800,30100,-251600,2200,-8400,7300
921,3.690110957,0.000000,922,10430,0,0.19000000,3.04000000,-25.15000000,0.01899000,-0.08500000,0.07300000,1900,30400,-251500,1899,-8500,7300
922,3.694106731,0.000000,923,10434,0,0.23000000,3.07000000,-25.12990000,0.01400000,-0.09000000,0.07599000,2300,30700,-251299,1400,-9000,7599
923,3.698124928,0.000000,924,10438,0,0.23000000,3.07000000,-25.16000000,0.01300000,-0.09000000,0.07599000,2300,30700,-251600,1300,-9000,7599
924,3.702125912,0.000000,925,10442,0,0.26000000,3.06000000,-25.25000000,0.01200000,-0.08900000,0.07599000,2600,30600,-252500,1200,-8900,7599
925,3.706137255,0.000000,926,10446,0,0.23000000,3.05000000,-25.33000000,0.01600000,-0.08600000,0.07500000,2300,30500,-253300,1600,-8600,7500
926,3.710139241,0.000000,927,10450,0,0.20000000,3.06000000,-25.23000000,0.01700000,-0.08400000,0.07300000,2000,30600,-252300,1700,-8400,7300
927,3.714171142,0.000000,928,10454,0,0.21000000,3.08000000,-25.20990000,0.01600000,-0.08500000,0.07400000,2100,30800,-252099,1600,-8500,7400
928,3.718132022,0.000000,929,10458,0,0.21000000,3.07000000,-25.20000000,0.01700000,-0.08400000,0.07400000,2100,30700,-252000,1700,-8400,7400
929,3.722140750,0.000000,930,10462,0,0.21000000,3.05000000,-25.23000000,0.01799000,-0.08600000,0.07599000,2100,30500,-252300,1799,-8600,7599
930,3.726137276,0.000000,931,10466,0,0.23000000,3.02000000,-25.25000000,0.01600000,-0.08800000,0.07599000,2300,30200,-252500,1600,-8800,7599
931,3.730137478,0.000000,932,10470,0,0.23000000,3.03000000,-25.42000000,0.01799000,-0.08600000,0.07300000,2300,30300,-254200,1799,-8600,7300
932,3.734157127,0.000000,933,10474,0,0.20000000,3.02000000,-25.24000000,0.01899000,-0.08700000,0.07400000,2000,30200,-252400,1899,-8700,7400
933,3.738156999,0.000000,934,10478,0,0.20000000,3.04000000,-25.39000000,0.02300000,-0.08200000,0.07000000,2000,30400,-253900,2300,-8200,7000
934,3.742150920,0.000000,935,10482,0,0.25000000,3.08000000,-25.48000000,0.01799000,-0.08500000,0.07199000,2500,30800,-254800,1799,-8500,7199
935,3.746142767,0.000000,936,10486,0,0.22000000,3.06000000,-25.50000000,0.02100000,-0.08300000,0.07100000,2200,30600,-255000,2100,-8300,7100
936,3.750150042,0.000000,937,10490,0,0.23000000,3.05000000,-25.55000000,0.02100000,-0.08200000,0.07100000,2300,30500,-255500,2100,-8200,7100
937,3.754158150,0.000000,938,10494,0,0.21000000,3.04000000,-25.52000000,0.02500000,-0.08000000,0.06900000,2100,30400,-255200,2500,-8000,6900
938,3.758156098,0.000000,939,10498,0,0.25000000,3.05000000,-25.72000000,0.02400000,-0.08000000,0.07000000,2500,30500,-257200,2400,-8000,7000
939,3.762174224,0.000000,940,10502,0,0.17000000,3.02000000,-25.52000000,0.02700000,-0.07800000,0.06900000,1700,30200,-255200,2700,-7800,6900
940,3.766162213,0.000000,941,10506,0,0.16000000,3.01000000,-25.43000000,0.02700000,-0.07800000,0.06900000,1600,30100,-254300,2700,-7800,6900
941,3.770170852,0.000000,942,10510,0,0.19000000,3.04000000,-25.44000000,0.02300000,-0.08100000,0.07100000,1900,30400,-254400,2300,-8100,7100
942,3.774162869,0.000000,943,10514,0,0.22000000,3.03000000,-25.45000000,0.02000000,-0.08400000,0.07199000,2200,30300,-254500,2000,-8400,7199
943,3.778176517,0.000000,944,10518,0,0.22000000,3.04000000,-25.47000000,0.02100000,-0.08300000,0.07199000,2200,30400,-254700,2100,-8300,7199
944,3.782175257,0.000000,945,10522,0,0.16000000,3.02000000,-25.41000000,0.02200000,-0.08200000,0.07100000,1600,30200,-254100,2200,-8200,7100
945,3.786174367,0.000000,946,10526,0,0.20000000,3.02000000,-25.50000000,0.02100000,-0.08300000,0.07199000,2000,30200,-255000,2100,-8300,7199
946,3.790185150,0.000000,947,10530,0,0.20000000,3.03000000,-25.47000000,0.02200000,-0.08300000,0.07100000,2000,30300,-254700,2200,-8300,7100
947,3.794184690,0.000000,948,10534,0,0.18000000,3.02000000,-25.36000000,0.02100000,-0.08300000,0.07300000,1800,30200,-253600,2100,-8300,7300
948,3.798186887,0.000000,949,10538,0,0.25000000,3.06000000,-25.52000000,0.01899000,-0.08400000,0.07199000,2500,30600,-255200,1899,-8400,7199
949,3.802197038,0.000000,950,10542,0,0.27000000,3.07000000,-25.45000000,0.01700000,-0.08600000,0.07300000,2700,30700,-254500,1700,-8600,7300
950,3.806235091,0.000000,951,10546,0,0.27000000,3.05000000,-25.44000000,0.01799000,-0.08600000,0.07300000,2700,30500,-254400,1799,-8600,7300
951,3.810205338,0.000000,952,10550,0,0.22000000,3.03000000,-25.45990000,0.02400000,-0.08200000,0.07000000,2200,30300,-254599,2400,-8200,7000
952,3.814203416,0.000000,953,10554,0,0.21000000,3.03000000,-25.45990000,0.02500000,-0.08000000,0.06900000,2100,30300,-254599,2500,-8000,6900
953,3.818203829,0.000000,954,10558,0,0.18000000,3.02000000,-25.39000000,0.02700000,-0.07800000,0.06800000,1800,30200,-253900,2700,-7800,6800
954,3.822212187,0.000000,955,10562,0,0.21000000,3.05000000,-25.29000000,0.02300000,-0.08200000,0.07100000,2100,30500,-252900,2300,-8200,7100
955,3.826208642,0.000000,956,10566,0,0.21000000,3.05000000,-25.19000000,0.02200000,-0.08500000,0.07199000,2100,30500,-251900,2200,-8500,7199
956,3.830211400,0.000000,957,10570,0,0.24000000,3.07000000,-25.37000000,0.02100000,-0.08400000,0.07300000,2400,30700,-253700,2100,-8400,7300
957,3.834226390,0.000000,958,10574,0,0.22000000,3.05000000,-25.32000000,0.02000000,-0.08600000,0.07300000,2200,30500,-253200,2000,-8600,7300
958,3.838243654,0.000000,959,10578,0,0.21000000,3.05000000,-25.34000000,0.01899000,-0.08800000,0.07300000,2100,30500,-253400,1899,-8800,7300
959,3.842239870,0.000000,960,10582,0,0.16000000,3.02000000,-25.26000000,0.02300000,-0.08400000,0.07199000,1600,30200,-252600,2300,-8400,7199
960,3.846226437,0.000000,961,10586,0,0.22000000,3.00000000,-25.37990000,0.02200000,-0.08600000,0.07199000,2200,30000,-253799,2200,-8600,7199
961,3.850273677,0.000000,962,10590,0,0.23000000,3.02000000,-25.51000000,0.02100000,-0.08500000,0.07300000,2300,30200,-255100,2100,-8500,7300
962,3.854230328,0.000000,963,10594,0,0.20000000,3.02000000,-25.65000000,0.02400000,-0.08000000,0.07000000,2000,30200,-256500,2400,-8000,7000
963,3.858239948,0.000000,964,10598,0,0.22000000,3.04000000,-25.60000000,0.02100000,-0.08300000,0.07300000,2200,30400,-256000,2100,-8300,7300
964,3.862240892,0.000000,965,10602,0,0.20000000,3.03000000,-25.51000000,0.02200000,-0.08000000,0.07199000,2000,30300,-255100,2200,-8000,7199
965,3.866255271,0.000000,966,10606,0,0.22000000,3.07000000,-25.55000000,0.02300000,-0.08000000,0.07000000,2200,30700,-255500,2300,-8000,7000
966,3.870247739,0.000000,967,10610,0,0.24000000,3.03000000,-25.39000000,0.02000000,-0.08500000,0.07199000,2400,30300,-253900,2000,-8500,7199
967,3.874250236,0.000000,968,10614,0,0.22000000,3.03000000,-25.42000000,0.02200000,-0.08300000,0.07100000,2200,30300,-254200,2200,-8300,7100
968,3.878246881,0.000000,969,10618,0,0.18000000,3.02000000,-25.44000000,0.02600000,-0.07900000,0.06900000,1800,30200,-254400,2600,-7900,6900
969,3.882255269,0.000000,970,10622,0,0.16000000,2.98000000,-25.26000000,0.02700000,-0.07900000,0.06900000,1600,29800,-252600,2700,-7900,6900
970,3.886262796,0.000000,971,10626,0,0.18000000,3.00000000,-25.23000000,0.02400000,-0.08200000,0.07100000,1800,30000,-252300,2400,-8200,7100
971,3.890275121,0.000000,972,10630,0,0.22000000,3.05000000,-25.31000000,0.01899000,-0.08500000,0.07300000,2200,30500,-253100,1899,-8500,7300
972,3.894277828,0.000000,973,10634,0,0.24000000,3.06000000,-25.40000000,0.01899000,-0.08500000,0.07300000,2400,30600,-254000,1899,-8500,7300
973,3.898282469,0.000000,974,10638,0,0.22000000,3.05000000,-25.26000000,0.01700000,-0.08700000,0.07400000,2200,30500,-252600,1700,-8700,7400
974,3.902286068,0.000000,975,10642,0,0.22000000,3.06000000,-25.37990000,0.02000000,-0.08400000,0.07300000,2200,30600,-253799,2000,-8400,7300
975,3.906284847,0.000000,976,10646,0,0.19000000,3.05000000,-25.24000000,0.01899000,-0.08400000,0.07199000,1900,30500,-252400,1899,-8400,7199
976,3.910289869,0.000000,977,10650,0,0.18000000,3.04000000,-25.23000000,0.02100000,-0.08200000,0.07199000,1800,30400,-252300,2100,-8200,7199
977,3.914284531,0.000000,978,10654,0,0.19000000,3.04000000,-25.19000000,0.02100000,-0.08300000,0.07199000,1900,30400,-251900,2100,-8300,7199
978,3.918282089,0.000000,979,10658,0,0.21000000,3.04000000,-25.25000000,0.01899000,-0.08300000,0.07199000,2100,30400,-252500,1899,-8300,7199
979,3.922287211,0.000000,980,10662,0,0.23000000,3.01000000,-25.20000000,0.01899000,-0.08600000,0.07300000,2300,30100,-252000,1899,-8600,7300
980,3.926293735,0.000000,981,10666,0,0.23000000,3.01000000,-25.12000000,0.01799000,-0.08700000,0.07400000,2300,30100,-251200,1799,-8700,7400
981,3.930302263,0.000000,982,10670,0,0.23000000,3.01000000,-25.02000000,0.01700000,-0.08900000,0.07400000,2300,30100,-250200,1700,-8900,7400
982,3.934292317,0.000000,983,10674,0,0.26000000,3.04000000,-25.07000000,0.01300000,-0.09200000,0.07599000,2600,30400,-250700,1300,-9200,7599
983,3.938303570,0.000000,984,10678,0,0.20000000,3.03000000,-25.29000000,0.02000000,-0.08300000,0.07100000,2000,30300,-252900,2000,-8300,7100
984,3.942370407,0.000000,985,10682,0,0.21000000,3.03000000,-25.16000000,0.01799000,-0.08600000,0.07400000,2100,30300,-251600,1799,-8600,7400
985,3.946321227,0.000000,986,10686,0,0.21000000,3.01000000,-25.17000000,0.01799000,-0.08700000,0.07400000,2100,30100,-251700,1799,-8700,7400
986,3.950307574,0.000000,987,10690,0,0.23000000,3.04000000,-25.30000000,0.01899000,-0.08600000,0.07300000,2300,30400,-253000,1899,-8600,7300
987,3.954321472,0.000000,988,10694,0,0.17000000,3.03000000,-25.25000000,0.02400000,-0.08200000,0.07100000,1700,30300,-252500,2400,-8200,7100
988,3.958318388,0.000000,989,10698,0,0.13000000,2.99000000,-25.17000000,0.02800000,-0.07900000,0.07000000,1300,29900,-251700,2800,-7900,7000
989,3.962322268,0.000000,990,10702,0,0.15000000,3.02000000,-25.31000000,0.02600000,-0.07900000,0.06900000,1500,30200,-253100,2600,-7900,6900
990,3.966319554,0.000000,991,10706,0,0.19000000,3.04000000,-25.40000000,0.02200000,-0.08300000,0.07199000,1900,30400,-254000,2200,-8300,7199
991,3.970322642,0.000000,992,10710,0,0.18000000,3.06000000,-25.39000000,0.02200000,-0.08100000,0.07199000,1800,30600,-253900,2200,-8100,7199
992,3.974412102,0.000000,993,10714,0,0.13000000,3.02000000,-25.31000000,0.02800000,-0.07700000,0.06900000,1300,30200,-253100,2800,-7700,6900
993,3.978452289,0.000000,994,10718,0,0.17000000,3.04000000,-25.37990000,0.02200000,-0.08100000,0.07000000,1700,30400,-253799,2200,-8100,7000
994,3.982420161,0.000000,995,10722,0,0.22000000,3.05000000,-25.49000000,0.02100000,-0.08200000,0.07100000,2200,30500,-254900,2100,-8200,7100
995,3.986418340,0.000000,996,10726,0,0.18000000,3.06000000,-25.51000000,0.02400000,-0.07900000,0.06900000,1800,30600,-255100,2400,-7900,6900
996,3.990404096,0.000000,997,10730,0,0.16000000,3.07000000,-25.32000000,0.02300000,-0.08000000,0.07000000,1600,30700,-253200,2300,-8000,7000
997,3.994361588,0.000000,998,10734,0,0.18000000,3.07000000,-25.33000000,0.02200000,-0.08100000,0.07100000,1800,30700,-253300,2200,-8100,7100
998,3.998350610,0.000000,999,10738,0,0.18000000,3.04000000,-25.37990000,0.02400000,-0.08200000,0.07100000,1800,30400,-253799,2400,-8200,7100
999,4.002353317,0.000000,1000,10742,0,0.20000000,3.05000000,-25.27000000,0.02000000,-0.08500000,0.07199000,2000,30500,-252700,2000,-8500,7199
1000,4.006341938,0.000000,1001,10746,0,0.25000000,3.08000000,-25.30000000,0.01600000,-0.08800000,0.07400000,2500,30800,-253000,1600,-8800,7400
1001,4.010350897,0.000000,1002,10750,0,0.20000000,3.07000000,-25.23000000,0.01600000,-0.08600000,0.07400000,2000,30700,-252300,1600,-8600,7400
1002,4.014351420,0.000000,1003,10754,0,0.20000000,3.04000000,-25.28000000,0.02000000,-0.08400000,0.07199000,2000,30400,-252800,2000,-8400,7199
1003,4.018360449,0.000000,1004,10758,0,0.20000000,3.03000000,-25.25000000,0.02100000,-0.08400000,0.07199000,2000,30300,-252500,2100,-8400,7199
1004,4.022410525,0.000000,1005,10762,0,0.22000000,3.05000000,-25.34000000,0.01899000,-0.08500000,0.07400000,2200,30500,-253400,1899,-8500,7400
1005,4.026375371,0.000000,1006,10766,0,0.25000000,3.06000000,-25.34000000,0.01600000,-0.08900000,0.07500000,2500,30600,-253400,1600,-8900,7500
1006,4.030376285,0.000000,1007,10770,0,0.25000000,3.08000000,-25.27000000,0.01600000,-0.08900000,0.07400000,2500,30800,-252700,1600,-8900,7400
1007,4.034402506,0.000000,1008,10774,0,0.25000000,3.10990000,-25.27000000,0.01300000,-0.09100000,0.07599000,2500,31099,-252700,1300,-9100,7599
1008,4.038377682,0.000000,1009,10778,0,0.22000000,3.07000000,-25.41000000,0.01899000,-0.08600000,0.07400000,2200,30700,-254100,1899,-8600,7400
1009,4.042381481,0.000000,1010,10782,0,0.24000000,3.05000000,-25.64000000,0.02200000,-0.08400000,0.07199000,2400,30500,-256400,2200,-8400,7199
1010,4.046429233,0.000000,1011,10786,0,0.20000000,3.04000000,-25.56000000,0.02500000,-0.08000000,0.07000000,2000,30400,-255600,2500,-8000,7000
1011,4.050389530,0.000000,1012,10790,0,0.18000000,3.04000000,-25.37990000,0.02100000,-0.08200000,0.07100000,1800,30400,-253799,2100,-8200,7100
1012,4.054393740,0.000000,1013,10794,0,0.18000000,3.01000000,-25.47000000,0.02300000,-0.08200000,0.07100000,1800,30100,-254700,2300,-8200,7100
1013,4.058403651,0.000000,1014,10798,0,0.21000000,3.03000000,-25.60000000,0.02300000,-0.08200000,0.07199000,2100,30300,-256000,2300,-8200,7199
1014,4.062396049,0.000000,1015,10802,0,0.16000000,3.03000000,-25.52000000,0.02600000,-0.07900000,0.07000000,1600,30300,-255200,2600,-7900,7000
1015,4.066399317,0.000000,1016,10806,0,0.18000000,3.04000000,-25.41000000,0.02200000,-0.08100000,0.07100000,1800,30400,-254100,2200,-8100,7100
1016,4.070402746,0.000000,1017,10810,0,0.23000000,3.05000000,-25.47000000,0.01799000,-0.08500000,0.07300000,2300,30500,-254700,1799,-8500,7300
1017,4.074433646,0.000000,1018,10814,0,0.27000000,3.08000000,-25.52000000,0.01600000,-0.08700000,0.07400000,2700,30800,-255200,1600,-8700,7400
1018,4.078431173,0.000000,1019,10818,0,0.32000000,3.09000000,-25.45990000,0.01100000,-0.09400000,0.07700000,3200,30900,-254599,1100,-9400,7700
1019,4.082431305,0.000000,1020,10822,0,0.28000000,3.10000000,-25.50000000,0.01200000,-0.09100000,0.07599000,2800,31000,-255000,1200,-9100,7599
1020,4.086431848,0.000000,1021,10826,0,0.30000000,3.10990000,-25.54000000,0.01000000,-0.09100000,0.07500000,3000,31099,-255400,1000,-9100,7500
1021,4.090431750,0.000000,1022,10830,0,0.30000000,3.08000000,-25.67000000,0.01600000,-0.08700000,0.07199000,3000,30800,-256700,1600,-8700,7199
1022,4.094429388,0.000000,1023,10834,0,0.30000000,3.10000000,-25.67000000,0.01500000,-0.08800000,0.07300000,3000,31000,-256700,1500,-8800,7300
1023,4.098430913,0.000000,1024,10838,0,0.29000000,3.10000000,-25.45000000,0.01400000,-0.08900000,0.07400000,2900,31000,-254500,1400,-8900,7400
1024,4.102442808,0.000000,1025,10842,0,0.29000000,3.07000000,-25.62000000,0.01799000,-0.08600000,0.07199000,2900,30700,-256200,1799,-8600,7199
1025,4.106431118,0.000000,1026,10846,0,0.27000000,3.08000000,-25.42000000,0.01700000,-0.08700000,0.07199000,2700,30800,-254200,1700,-8700,7199
1026,4.110442892,0.000000,1027,10850,0,0.25000000,3.07000000,-25.55000000,0.02000000,-0.08300000,0.07100000,2500,30700,-255500,2000,-8300,7100
1027,4.114438806,0.000000,1028,10854,0,0.20000000,3.05000000,-25.40000000,0.02200000,-0.08200000,0.07199000,2000,30500,-254000,2200,-8200,7199
1028,4.118436354,0.000000,1029,10858,0,0.20000000,3.02000000,-25.41000000,0.02300000,-0.08000000,0.07100000,2000,30200,-254100,2300,-8000,7100
1029,4.122455813,0.000000,1030,10862,0,0.19000000,3.01000000,-25.42000000,0.02600000,-0.07700000,0.06900000,1900,30100,-254200,2600,-7700,6900
1030,4.126449703,0.000000,1031,10866,0,0.26000000,3.09000000,-25.52000000,0.01899000,-0.08300000,0.07300000,2600,30900,-255200,1899,-8300,7300
1031,4.130460275,0.000000,1032,10870,0,0.21000000,3.04000000,-25.54000000,0.02400000,-0.08100000,0.07100000,2100,30400,-255400,2400,-8100,7100
1032,4.134454347,0.000000,1033,10874,0,0.21000000,3.07000000,-25.49000000,0.02300000,-0.08300000,0.07199000,2100,30700,-254900,2300,-8300,7199
1033,4.138464748,0.000000,1034,10878,0,0.22000000,3.05000000,-25.51000000,0.02300000,-0.08300000,0.07199000,2200,30500,-255100,2300,-8300,7199
1034,4.142460582,0.000000,1035,10882,0,0.19000000,3.03000000,-25.43000000,0.02500000,-0.08000000,0.07000000,1900,30300,-254300,2500,-8000,7000
1035,4.146472146,0.000000,1036,10886,0,0.16000000,3.04000000,-25.34000000,0.02700000,-0.07800000,0.07000000,1600,30400,-253400,2700,-7800,7000
1036,4.150507725,0.000000,1037,10890,0,0.20000000,3.05000000,-25.29000000,0.02300000,-0.08200000,0.07199000,2000,30500,-252900,2300,-8200,7199
1037,4.154484323,0.000000,1038,10894,0,0.20000000,3.04000000,-25.43000000,0.02400000,-0.08100000,0.07000000,2000,30400,-254300,2400,-8100,7000
1038,4.158470960,0.000000,1039,10898,0,0.16000000,3.02000000,-25.56000000,0.02900000,-0.07599000,0.06800000,1600,30200,-255600,2900,-7599,6800
1039,4.162480921,0.000000,1040,10902,0,0.22000000,3.04000000,-25.53000000,0.02500000,-0.08000000,0.07100000,2200,30400,-255300,2500,-8000,7100
1040,4.166484440,0.000000,1041,10906,0,0.21000000,3.03000000,-25.50000000,0.02500000,-0.08100000,0.07100000,2100,30300,-255000,2500,-8100,7100
1041,4.170487658,0.000000,1042,10910,0,0.22000000,3.03000000,-25.53000000,0.02500000,-0.08200000,0.07100000,2200,30300,-255300,2500,-8200,7100
1042,4.174492158,0.000000,1043,10914,0,0.20000000,3.01000000,-25.51000000,0.02600000,-0.08100000,0.07100000,2000,30100,-255100,2600,-8100,7100
1043,4.178498292,0.000000,1044,10918,0,0.23000000,3.03000000,-25.44000000,0.02100000,-0.08600000,0.07300000,2300,30300,-254400,2100,-8600,7300
1044,4.182507902,0.000000,1045,10922,0,0.15000000,3.03000000,-25.31000000,0.02500000,-0.08200000,0.07100000,1500,30300,-253100,2500,-8200,7100
1045,4.186502164,0.000000,1046,10926,0,0.16000000,3.05000000,-25.29000000,0.02100000,-0.08200000,0.07100000,1600,30500,-252900,2100,-8200,7100
1046,4.190504220,0.000000,1047,10930,0,0.12000000,3.03000000,-25.31000000,0.02400000,-0.07900000,0.07000000,1200,30300,-253100,2400,-7900,7000
1047,4.194513088,0.000000,1048,10934,0,0.15000000,3.04000000,-25.33000000,0.02200000,-0.08200000,0.07199000,1500,30400,-253300,2200,-8200,7199
1048,4.198504324,0.000000,1049,10938,0,0.18000000,3.04000000,-25.36000000,0.02000000,-0.08400000,0.07199000,1800,30400,-253600,2000,-8400,7199
1049,4.202520516,0.000000,1050,10942,0,0.16000000,3.03000000,-25.32000000,0.02100000,-0.08300000,0.07100000,1600,30300,-253200,2100,-8300,7100
1050,4.206524195,0.000000,1051,10946,0,0.14000000,3.06000000,-25.27000000,0.02200000,-0.08000000,0.07100000,1400,30600,-252700,2200,-8000,7100
1051,4.210522174,0.000000,1052,10950,0,0.16000000,3.07000000,-25.22000000,0.01799000,-0.08300000,0.07199000,1600,30700,-252200,1799,-8300,7199
1052,4.214518830,0.000000,1053,10954,0,0.13000000,3.05000000,-25.32000000,0.02300000,-0.08000000,0.07000000,1300,30500,-253200,2300,-8000,7000
1053,4.218527929,0.000000,1054,10958,0,0.15000000,3.03000000,-25.45000000,0.02400000,-0.08100000,0.07000000,1500,30300,-254500,2400,-8100,7000
1054,4.222528322,0.000000,1055,10962,0,0.17000000,3.04000000,-25.30000000,0.01899000,-0.08600000,0.07300000,1700,30400,-253000,1899,-8600,7300
1055,4.226535377,0.000000,1056,10966,0,0.16000000,3.01000000,-25.29000000,0.02100000,-0.08400000,0.07199000,1600,30100,-252900,2100,-8400,7199
1056,4.230526853,0.000000,1057,10970,0,0.19000000,3.03000000,-25.31000000,0.02100000,-0.08400000,0.07199000,1900,30300,-253100,2100,-8400,7199
1057,4.234542294,0.000000,1058,10974,0,0.17000000,3.04000000,-25.33000000,0.02300000,-0.08200000,0.07100000,1700,30400,-253300,2300,-8200,7100
1058,4.238534041,0.000000,1059,10978,0,0.19000000,3.04000000,-25.32000000,0.02300000,-0.08300000,0.07199000,1900,30400,-253200,2300,-8300,7199
